id,label,period,source
6527016,FALSE POSITIVE,0.542636318,kepler
6431670,FALSE POSITIVE,29.911334059,kepler
7376500,FALSE POSITIVE,5.877122485,kepler
9636559,FALSE POSITIVE,10.636305846,kepler
8095110,FALSE POSITIVE,2.1032389,kepler
11499263,FALSE POSITIVE,46.698200933,kepler
9775253,FALSE POSITIVE,4.39451798,kepler
3858988,FALSE POSITIVE,25.9518795,kepler
3848966,CANDIDATE,29.7681831,kepler
10798605,FALSE POSITIVE,56.048096688,kepler
5895083,FALSE POSITIVE,2.25161215,kepler
9452897,CANDIDATE,36.7662364,kepler
9714123,FALSE POSITIVE,50.35545898,kepler
6118370,CONFIRMED,14.0328775,kepler
2717158,CONFIRMED,13.2226149,kepler
6198256,FALSE POSITIVE,3.54828691,kepler
9664276,CANDIDATE,62.596544,kepler
2437112,FALSE POSITIVE,18.79852,kepler
7987086,FALSE POSITIVE,156.51657398,kepler
7374746,FALSE POSITIVE,1.366946478,kepler
8668810,FALSE POSITIVE,313.09275066,kepler
6519865,FALSE POSITIVE,0.566813677,kepler
8868907,FALSE POSITIVE,157.32263943,kepler
3865298,FALSE POSITIVE,9.53040216,kepler
10091110,FALSE POSITIVE,4.218512654,kepler
3542574,FALSE POSITIVE,3.47140045,kepler
3544694,FALSE POSITIVE,1.922862476,kepler
9085563,CONFIRMED,54.6493679,kepler
7748487,CANDIDATE,15.5764061,kepler
3219037,CANDIDATE,10.00506974,kepler
5952448,FALSE POSITIVE,0.905675699,kepler
5710069,CANDIDATE,36.2580749,kepler
9967009,CANDIDATE,12.4326997,kepler
11874338,FALSE POSITIVE,15.9750417,kepler
9763612,CONFIRMED,16.0505464,kepler
6199716,FALSE POSITIVE,0.805267592,kepler
9468384,FALSE POSITIVE,11.082622625,kepler
8868364,FALSE POSITIVE,421.42848194,kepler
10092312,FALSE POSITIVE,1.096587245,kepler
3964545,FALSE POSITIVE,3.012476415,kepler
9656397,FALSE POSITIVE,204.74104758,kepler
5444491,FALSE POSITIVE,0.759740194,kepler
3735629,FALSE POSITIVE,4.664186517,kepler
8244173,FALSE POSITIVE,1.092066399,kepler
6546508,FALSE POSITIVE,3.053578643,kepler
9886224,FALSE POSITIVE,2.992662857,kepler
3735634,FALSE POSITIVE,4.664188563,kepler
5730380,FALSE POSITIVE,0.954873008,kepler
6058875,FALSE POSITIVE,0.56493412,kepler
10735564,FALSE POSITIVE,1.674984844,kepler
6200810,CANDIDATE,35.8754482,kepler
3561464,CONFIRMED,7.31945294,kepler
5962509,FALSE POSITIVE,0.790049989,kepler
6359802,FALSE POSITIVE,14.15402615,kepler
7121885,FALSE POSITIVE,33.93754213,kepler
5213404,CONFIRMED,20.7057153,kepler
4844470,CANDIDATE,60.532988,kepler
6205566,FALSE POSITIVE,3.7228679,kepler
9995771,CANDIDATE,15.0617835,kepler
7287391,FALSE POSITIVE,4.286103033,kepler
6756202,FALSE POSITIVE,290.7778719,kepler
10215869,FALSE POSITIVE,5.017239915,kepler
5456319,FALSE POSITIVE,0.937923475,kepler
2307206,FALSE POSITIVE,204.0329342,kepler
7025540,FALSE POSITIVE,2.148219541,kepler
7620844,FALSE POSITIVE,58.621578824,kepler
6677267,FALSE POSITIVE,3.125821128,kepler
7732791,FALSE POSITIVE,1.032068851,kepler
5736801,FALSE POSITIVE,6.6751871,kepler
8177798,FALSE POSITIVE,1.450205839,kepler
10489521,FALSE POSITIVE,3.224486463,kepler
12643582,FALSE POSITIVE,44.14579777,kepler
9328641,FALSE POSITIVE,33.3239576,kepler
9966219,CANDIDATE,17.9559673,kepler
5991070,FALSE POSITIVE,0.94102954,kepler
3757778,FALSE POSITIVE,36.514374043,kepler
11754430,CONFIRMED,39.818832,kepler
11875511,FALSE POSITIVE,67.451045,kepler
6231721,CANDIDATE,2.69339974,kepler
9536108,CANDIDATE,10.43003118,kepler
8905246,CANDIDATE,27.63714708,kepler
5213230,CONFIRMED,52.6095103,kepler
6233466,FALSE POSITIVE,15.873380595,kepler
5460434,CANDIDATE,50.563697,kepler
11249624,FALSE POSITIVE,65.583665567,kepler
6426592,FALSE POSITIVE,394.67816267,kepler
8491745,FALSE POSITIVE,111.31980522,kepler
3970117,FALSE POSITIVE,110.29512684,kepler
11147814,FALSE POSITIVE,95.178317934,kepler
10922659,CONFIRMED,31.2543238,kepler
8892720,FALSE POSITIVE,61.4911479,kepler
6032920,FALSE POSITIVE,10.828825742,kepler
8409295,CONFIRMED,82.292865,kepler
7131760,CONFIRMED,92.436978,kepler
11922778,CANDIDATE,65.427645,kepler
9468382,FALSE POSITIVE,11.08260553,kepler
6145201,FALSE POSITIVE,22.7832776,kepler
5986209,FALSE POSITIVE,23.737952838,kepler
9226339,FALSE POSITIVE,21.4618453,kepler
6525209,FALSE POSITIVE,75.13194883,kepler
5534965,FALSE POSITIVE,243.82122131,kepler
5512513,FALSE POSITIVE,0.77459856,kepler
9965206,FALSE POSITIVE,16.227548674,kepler
4247023,FALSE POSITIVE,47.189437,kepler
4848423,FALSE POSITIVE,1.501760172,kepler
11403216,FALSE POSITIVE,4.05325447,kepler
5774375,FALSE POSITIVE,1.549979213,kepler
8263752,FALSE POSITIVE,10.99381963,kepler
7772914,CANDIDATE,23.1334494,kepler
3529290,CANDIDATE,8.9539656,kepler
9285265,CONFIRMED,16.5860329,kepler
6025124,CANDIDATE,26.83771808,kepler
5780930,CONFIRMED,16.7525077,kepler
4164393,FALSE POSITIVE,49.612757516,kepler
6277410,CANDIDATE,6.32589574,kepler
9843517,CANDIDATE,11.9378354,kepler
8812045,CANDIDATE,32.715906,kepler
7288444,CONFIRMED,15.3317719,kepler
3101923,CANDIDATE,82.331756,kepler
10881457,CONFIRMED,84.704139,kepler
5513861,FALSE POSITIVE,0.755105584,kepler
9948002,FALSE POSITIVE,101.26336282,kepler
5264304,FALSE POSITIVE,120.58167178,kepler
10960995,FALSE POSITIVE,1.558544209,kepler
9592575,FALSE POSITIVE,2.63757408,kepler
7898576,FALSE POSITIVE,8.64636188,kepler
5806800,FALSE POSITIVE,125.288206,kepler
11671429,FALSE POSITIVE,112.46358893,kepler
5621333,CANDIDATE,27.0965146,kepler
5392897,FALSE POSITIVE,42.39930429,kepler
3236705,CANDIDATE,83.2664103,kepler
11810124,CONFIRMED,11.6044881,kepler
6023859,FALSE POSITIVE,27.009807384,kepler
3433668,CONFIRMED,15.0219784,kepler
2849140,CANDIDATE,11.8237228,kepler
7503885,CONFIRMED,91.078624,kepler
3629330,CONFIRMED,85.272459,kepler
5471289,FALSE POSITIVE,12.42592675,kepler
8121328,CANDIDATE,19.0689513,kepler
9783760,FALSE POSITIVE,89.7398137,kepler
9528430,FALSE POSITIVE,90.08255562,kepler
5529552,FALSE POSITIVE,0.759768478,kepler
8882847,FALSE POSITIVE,42.2011587,kepler
9773869,FALSE POSITIVE,15.65129028,kepler
6707942,FALSE POSITIVE,9.014220178,kepler
5023948,FALSE POSITIVE,1.824653341,kepler
5113053,FALSE POSITIVE,3.185090259,kepler
5817957,FALSE POSITIVE,372.76888,kepler
4743508,FALSE POSITIVE,2.086076372,kepler
11303322,CONFIRMED,38.1303324,kepler
11241912,CONFIRMED,14.42735088,kepler
6043538,CANDIDATE,6.2253374,kepler
8824737,CONFIRMED,12.90235874,kepler
9349757,CONFIRMED,36.4337867,kepler
11519134,FALSE POSITIVE,58.5850357,kepler
7289338,CANDIDATE,12.5014905,kepler
5004909,CANDIDATE,40.6511021,kepler
6278670,CANDIDATE,89.945828,kepler
5898983,CANDIDATE,40.1454757,kepler
8552719,FALSE POSITIVE,1.546222068,kepler
12164634,FALSE POSITIVE,89.3313828,kepler
5193077,FALSE POSITIVE,22.2941485,kepler
5617259,CANDIDATE,1.048130894,kepler
8880123,CONFIRMED,46.7162336,kepler
9474756,CANDIDATE,17.6062701,kepler
10068919,FALSE POSITIVE,43.56225858,kepler
7353970,FALSE POSITIVE,198.443477,kepler
12316447,FALSE POSITIVE,17.907664726,kepler
5823557,FALSE POSITIVE,2.4044122,kepler
10491554,FALSE POSITIVE,22.77196484,kepler
9785454,FALSE POSITIVE,184.52015392,kepler
8636333,CONFIRMED,82.175197,kepler
7136958,FALSE POSITIVE,29.015852933,kepler
1995732,FALSE POSITIVE,77.36241476,kepler
6069674,FALSE POSITIVE,495.71095,kepler
8081239,CONFIRMED,10.35857039,kepler
3745559,CONFIRMED,30.2541186,kepler
8356054,FALSE POSITIVE,17.081202417,kepler
9117416,CONFIRMED,20.034708,kepler
6356400,CANDIDATE,541.92452,kepler
5900235,CANDIDATE,58.7701045,kepler
7517261,CONFIRMED,23.2385587,kepler
5653795,FALSE POSITIVE,118.314913,kepler
8424002,CONFIRMED,20.35971899,kepler
8635938,FALSE POSITIVE,43.798566,kepler
10464666,FALSE POSITIVE,131.73630485,kepler
5024292,FALSE POSITIVE,4.301031137,kepler
4659255,FALSE POSITIVE,198.01379181,kepler
8263746,FALSE POSITIVE,10.9938268,kepler
5877292,CANDIDATE,11.7201693,kepler
3428468,FALSE POSITIVE,114.90862419,kepler
7091432,CONFIRMED,11.55532445,kepler
9845909,CANDIDATE,11.5706005,kepler
9221528,CANDIDATE,16.2953228,kepler
6106046,CANDIDATE,8.5073512,kepler
6368230,CONFIRMED,26.0841212,kepler
7115291,FALSE POSITIVE,52.802767576,kepler
9907505,FALSE POSITIVE,39.206808648,kepler
9027909,CONFIRMED,64.6589166,kepler
6369845,FALSE POSITIVE,27.6760342,kepler
5471688,FALSE POSITIVE,12.4281308,kepler
6058816,CONFIRMED,73.7502765,kepler
5130740,FALSE POSITIVE,210.30644361,kepler
9892471,FALSE POSITIVE,8.268081087,kepler
2019076,FALSE POSITIVE,3.564614021,kepler
5879448,FALSE POSITIVE,533.47707,kepler
7376490,FALSE POSITIVE,5.877122413,kepler
11968513,FALSE POSITIVE,1.036592635,kepler
4263529,CANDIDATE,10.10404351,kepler
7866921,FALSE POSITIVE,91.4999978,kepler
6619815,CONFIRMED,65.9407869,kepler
6113752,FALSE POSITIVE,406.45737,kepler
3098197,FALSE POSITIVE,30.47639859,kepler
11651712,CONFIRMED,14.53260546,kepler
7697103,CANDIDATE,13.9248005,kepler
9267996,CANDIDATE,19.6001405,kepler
7045605,FALSE POSITIVE,361.526458,kepler
8738775,CONFIRMED,48.0506878,kepler
7093401,CANDIDATE,34.08429351,kepler
7877818,FALSE POSITIVE,9.44942628,kepler
5636642,FALSE POSITIVE,0.933489066,kepler
6515722,FALSE POSITIVE,1.908525084,kepler
6679504,FALSE POSITIVE,0.798467681,kepler
5560831,FALSE POSITIVE,0.867721348,kepler
5305404,FALSE POSITIVE,161.252567,kepler
3728432,CONFIRMED,3.90863457,kepler
5473535,FALSE POSITIVE,1.673662758,kepler
12106934,FALSE POSITIVE,5.93717724,kepler
6222898,FALSE POSITIVE,3.89043062,kepler
3955866,FALSE POSITIVE,16.8282542,kepler
11200767,FALSE POSITIVE,2.489549075,kepler
8589731,FALSE POSITIVE,4.469731089,kepler
4356766,FALSE POSITIVE,1.731803197,kepler
2167890,FALSE POSITIVE,2.64830047,kepler
4935914,FALSE POSITIVE,3.486318703,kepler
11303811,FALSE POSITIVE,1.705780649,kepler
2437783,FALSE POSITIVE,7.45306683,kepler
12062660,FALSE POSITIVE,2.929299629,kepler
9777087,FALSE POSITIVE,5.50811352,kepler
5956776,FALSE POSITIVE,0.569115097,kepler
8883727,FALSE POSITIVE,2.529073751,kepler
4820550,CANDIDATE,202.1168173,kepler
6516874,FALSE POSITIVE,0.916326699,kepler
9161118,FALSE POSITIVE,1.306723495,kepler
3556229,FALSE POSITIVE,0.7967202,kepler
11911580,FALSE POSITIVE,359.102042,kepler
9480535,CONFIRMED,160.130899,kepler
10583225,FALSE POSITIVE,2.69634575,kepler
5215251,FALSE POSITIVE,2.553924603,kepler
10383696,FALSE POSITIVE,8.487871809,kepler
9777090,FALSE POSITIVE,5.50817321,kepler
11455484,FALSE POSITIVE,6.142812722,kepler
2446623,FALSE POSITIVE,175.06586091,kepler
9596089,FALSE POSITIVE,20.8392148,kepler
5738506,FALSE POSITIVE,9.50158045,kepler
4247807,FALSE POSITIVE,2.050435466,kepler
11547869,CANDIDATE,10.72725536,kepler
7700590,FALSE POSITIVE,1.507101452,kepler
9053086,FALSE POSITIVE,1.274841686,kepler
5467113,FALSE POSITIVE,2.845746618,kepler
8240123,FALSE POSITIVE,2.30120705,kepler
5114623,FALSE POSITIVE,337.377514,kepler
10031907,FALSE POSITIVE,8.58965725,kepler
5480736,FALSE POSITIVE,8.56751264,kepler
8487748,FALSE POSITIVE,1.061934313,kepler
9892856,FALSE POSITIVE,2.406574511,kepler
7137213,FALSE POSITIVE,28.64338839,kepler
6795089,FALSE POSITIVE,96.231257,kepler
3340313,FALSE POSITIVE,30.5528701,kepler
4150804,CONFIRMED,160.88451966,kepler
5021174,FALSE POSITIVE,4.04506346,kepler
9025971,CONFIRMED,141.2415405,kepler
2581316,CONFIRMED,217.83184293,kepler
6314185,FALSE POSITIVE,1.433262145,kepler
8620561,FALSE POSITIVE,0.782046543,kepler
8937019,FALSE POSITIVE,5.663604992,kepler
9896435,FALSE POSITIVE,18.076610347,kepler
10352938,FALSE POSITIVE,6.47173281,kepler
10676927,FALSE POSITIVE,1.031100362,kepler
5649836,FALSE POSITIVE,0.597933142,kepler
7620660,FALSE POSITIVE,5.36652724,kepler
3836399,FALSE POSITIVE,1.540392098,kepler
2581554,CONFIRMED,47.1484324,kepler
10363115,CONFIRMED,59.3627946,kepler
5966810,CANDIDATE,247.891041,kepler
10491062,FALSE POSITIVE,2.199076661,kepler
9761615,CONFIRMED,1.79110997,kepler
4058881,FALSE POSITIVE,7.77241144,kepler
6863158,CANDIDATE,1.99469354,kepler
8621353,FALSE POSITIVE,11.344347453,kepler
10795103,CONFIRMED,214.3120439,kepler
9394601,FALSE POSITIVE,0.876826336,kepler
8494410,FALSE POSITIVE,208.86909724,kepler
6863161,FALSE POSITIVE,1.98663794,kepler
7840035,FALSE POSITIVE,13.54208867,kepler
8543279,FALSE POSITIVE,7.549303633,kepler
8047283,FALSE POSITIVE,0.77544539,kepler
8308347,CANDIDATE,164.950399,kepler
7090867,FALSE POSITIVE,308.255238,kepler
7612691,FALSE POSITIVE,3.46724809,kepler
9761573,FALSE POSITIVE,7.4413445,kepler
8042789,FALSE POSITIVE,4.618309224,kepler
10095484,FALSE POSITIVE,0.677761275,kepler
5467102,FALSE POSITIVE,2.845739012,kepler
6780367,FALSE POSITIVE,175.358905,kepler
10281221,CANDIDATE,0.582895412,kepler
5471496,FALSE POSITIVE,12.42618005,kepler
4544620,FALSE POSITIVE,2.189090653,kepler
5784777,CONFIRMED,5.33905606,kepler
6863187,FALSE POSITIVE,1.99492332,kepler
9719636,FALSE POSITIVE,3.351573993,kepler
2452440,FALSE POSITIVE,8.097050622,kepler
5020034,FALSE POSITIVE,2.119107262,kepler
7017372,CANDIDATE,5.24088367,kepler
6974867,FALSE POSITIVE,0.887691177,kepler
11518142,CONFIRMED,240.7990472,kepler
3114667,FALSE POSITIVE,0.888584158,kepler
12109845,FALSE POSITIVE,0.865959015,kepler
3954227,FALSE POSITIVE,0.594276199,kepler
8651551,FALSE POSITIVE,1.527491117,kepler
7115550,FALSE POSITIVE,0.566814046,kepler
9532637,FALSE POSITIVE,0.61496383,kepler
5305451,FALSE POSITIVE,161.253747,kepler
7174349,FALSE POSITIVE,2.974163938,kepler
11824218,FALSE POSITIVE,15.84131693,kepler
10788461,CONFIRMED,9.2075634,kepler
11667548,FALSE POSITIVE,0.831741499,kepler
8868649,FALSE POSITIVE,4.44737112,kepler
9715939,FALSE POSITIVE,12.893018017,kepler
6887030,CANDIDATE,5.44085762,kepler
4751083,FALSE POSITIVE,4.532416322,kepler
5903301,FALSE POSITIVE,1.160153553,kepler
7695087,FALSE POSITIVE,4.032760214,kepler
6200709,FALSE POSITIVE,3.723552982,kepler
8323764,CANDIDATE,6.714247798,kepler
7013923,FALSE POSITIVE,2.21396079,kepler
5360082,FALSE POSITIVE,11.35501209,kepler
6543683,FALSE POSITIVE,1.195515251,kepler
5008245,CANDIDATE,2.60720833,kepler
10555365,FALSE POSITIVE,5.80184753,kepler
5481426,FALSE POSITIVE,2.38404983,kepler
7983756,FALSE POSITIVE,5.24078259,kepler
7289165,FALSE POSITIVE,5.26641416,kepler
12784167,CONFIRMED,1.847892736,kepler
8949316,FALSE POSITIVE,0.604358764,kepler
8912730,FALSE POSITIVE,11.3775281,kepler
9784230,FALSE POSITIVE,0.7981968,kepler
11466960,FALSE POSITIVE,0.695954898,kepler
3124420,FALSE POSITIVE,0.948951607,kepler
4649440,FALSE POSITIVE,19.37070781,kepler
2437488,FALSE POSITIVE,14.46993942,kepler
10083623,FALSE POSITIVE,1.278555003,kepler
8043052,FALSE POSITIVE,2.244600029,kepler
5435816,FALSE POSITIVE,181.8521773,kepler
8559589,FALSE POSITIVE,223.1127475,kepler
4372765,FALSE POSITIVE,15.64064161,kepler
10268903,FALSE POSITIVE,1.103978,kepler
7017437,FALSE POSITIVE,43.8496474,kepler
7220320,FALSE POSITIVE,0.752158047,kepler
9291378,FALSE POSITIVE,3.796488133,kepler
4075067,CANDIDATE,17.7476059,kepler
4949524,FALSE POSITIVE,1.233076007,kepler
2697935,FALSE POSITIVE,21.5135234,kepler
6531143,FALSE POSITIVE,19.4444573,kepler
3550434,FALSE POSITIVE,1.1910489,kepler
2558370,FALSE POSITIVE,0.546248198,kepler
5397166,FALSE POSITIVE,1.811966339,kepler
7024530,FALSE POSITIVE,66.1539783,kepler
5015459,FALSE POSITIVE,158.3226379,kepler
1433980,FALSE POSITIVE,1.592634161,kepler
2438490,FALSE POSITIVE,3.31577795,kepler
3838496,FALSE POSITIVE,2.990252395,kepler
6470521,FALSE POSITIVE,2.08043378,kepler
2449090,FALSE POSITIVE,4.944046127,kepler
5652260,FALSE POSITIVE,4.464565251,kepler
2569494,FALSE POSITIVE,1.523298835,kepler
12405950,FALSE POSITIVE,3.539631353,kepler
5206233,FALSE POSITIVE,6.195861785,kepler
7031066,FALSE POSITIVE,0.566805514,kepler
6775985,FALSE POSITIVE,27.961084,kepler
11357192,FALSE POSITIVE,186.5168116,kepler
9533489,FALSE POSITIVE,197.1455327,kepler
11825057,FALSE POSITIVE,0.532087933,kepler
12306699,FALSE POSITIVE,3.204222652,kepler
9692336,FALSE POSITIVE,0.687898282,kepler
9641008,FALSE POSITIVE,2.178154774,kepler
8588377,FALSE POSITIVE,0.99466172,kepler
3644601,FALSE POSITIVE,359.00688,kepler
4242692,CONFIRMED,1.138548215,kepler
8781480,FALSE POSITIVE,121.0598037,kepler
6783732,FALSE POSITIVE,0.721335207,kepler
11607176,FALSE POSITIVE,3.28274272,kepler
10661718,FALSE POSITIVE,1.231361934,kepler
6470516,FALSE POSITIVE,2.080431782,kepler
6891124,CANDIDATE,3.52364689,kepler
7770471,FALSE POSITIVE,1.157804607,kepler
5130380,FALSE POSITIVE,19.979098,kepler
6314173,FALSE POSITIVE,1.433262401,kepler
5688997,FALSE POSITIVE,23.8706941,kepler
7031340,FALSE POSITIVE,0.566769068,kepler
4073730,FALSE POSITIVE,6.2820426,kepler
2854948,FALSE POSITIVE,0.97430309,kepler
7813039,CANDIDATE,141.73403059,kepler
8459354,FALSE POSITIVE,53.556625,kepler
6531617,CANDIDATE,433.220461,kepler
4164922,CONFIRMED,1.210693626,kepler
12061969,CONFIRMED,1.090011003,kepler
10259029,FALSE POSITIVE,7.061149921,kepler
8299947,FALSE POSITIVE,2.682767439,kepler
3335813,FALSE POSITIVE,3.711012492,kepler
11858741,FALSE POSITIVE,1.780982447,kepler
6363494,FALSE POSITIVE,1.815632406,kepler
2576107,FALSE POSITIVE,205.5833309,kepler
9532421,FALSE POSITIVE,4.309067482,kepler
6936966,FALSE POSITIVE,36.4721523,kepler
5653849,FALSE POSITIVE,111.0396205,kepler
2437060,FALSE POSITIVE,3.187087241,kepler
8127648,FALSE POSITIVE,1.023470248,kepler
11564013,FALSE POSITIVE,0.875267982,kepler
9405541,FALSE POSITIVE,5.55260695,kepler
8906045,FALSE POSITIVE,2.347479696,kepler
7031638,FALSE POSITIVE,1.13353095,kepler
7296094,FALSE POSITIVE,0.890745373,kepler
5437945,CONFIRMED,440.7843755,kepler
12009347,FALSE POSITIVE,2.723858181,kepler
4037163,FALSE POSITIVE,0.635441862,kepler
5535890,FALSE POSITIVE,3.255189932,kepler
5215980,FALSE POSITIVE,2.531140101,kepler
9353742,CONFIRMED,0.938750221,kepler
9178185,FALSE POSITIVE,2.992704682,kepler
6290382,FALSE POSITIVE,6.12810722,kepler
3327992,FALSE POSITIVE,2.115511511,kepler
5649206,FALSE POSITIVE,2.446736567,kepler
5193384,FALSE POSITIVE,21.3779536,kepler
5181804,FALSE POSITIVE,4.350460215,kepler
10491544,FALSE POSITIVE,22.77194512,kepler
4937143,FALSE POSITIVE,9.84883968,kepler
8719324,FALSE POSITIVE,10.23335969,kepler
11241814,FALSE POSITIVE,227.6625222,kepler
5036537,FALSE POSITIVE,1.06100873,kepler
9837083,FALSE POSITIVE,0.623393802,kepler
12557548,CONFIRMED,0.65355361,kepler
7031726,FALSE POSITIVE,0.566793534,kepler
3338660,FALSE POSITIVE,1.873380717,kepler
3338674,FALSE POSITIVE,1.87337894,kepler
5546277,FALSE POSITIVE,7.50023955,kepler
8258160,FALSE POSITIVE,23.6270348,kepler
9752982,FALSE POSITIVE,0.716709897,kepler
4666008,FALSE POSITIVE,2.248063246,kepler
8430105,FALSE POSITIVE,63.3278636,kepler
8052474,FALSE POSITIVE,245.4382021,kepler
3534118,FALSE POSITIVE,178.4129899,kepler
2441161,FALSE POSITIVE,2.192004364,kepler
3231120,FALSE POSITIVE,3.900109346,kepler
12216706,FALSE POSITIVE,1.471060209,kepler
10735331,FALSE POSITIVE,213.3990406,kepler
7763269,FALSE POSITIVE,6.40802979,kepler
8365739,CANDIDATE,2.38920105,kepler
5471606,FALSE POSITIVE,0.962835804,kepler
11200405,FALSE POSITIVE,4.639602084,kepler
5475736,FALSE POSITIVE,2.991885335,kepler
9049673,FALSE POSITIVE,1.327471395,kepler
7031898,FALSE POSITIVE,0.566792595,kepler
9593759,FALSE POSITIVE,1.247156944,kepler
8827930,CANDIDATE,288.3128666,kepler
5020044,FALSE POSITIVE,2.119100054,kepler
11560037,FALSE POSITIVE,1.466535757,kepler
11911561,FALSE POSITIVE,8.870415578,kepler
6547322,FALSE POSITIVE,1.49131759,kepler
3440118,CONFIRMED,19.57783279,kepler
9159265,FALSE POSITIVE,3.04476607,kepler
4472818,CONFIRMED,70.9672087,kepler
5816806,FALSE POSITIVE,4.45543346,kepler
9661869,FALSE POSITIVE,20.427232317,kepler
6790592,CANDIDATE,106.18732,kepler
3097352,FALSE POSITIVE,4.029803201,kepler
6066379,FALSE POSITIVE,1.303858554,kepler
6952971,CANDIDATE,309.89103,kepler
3459199,FALSE POSITIVE,1.570518376,kepler
6973796,FALSE POSITIVE,115.9943364,kepler
12023089,FALSE POSITIVE,0.623441636,kepler
6286155,FALSE POSITIVE,14.5417471,kepler
7831363,FALSE POSITIVE,2.81753381,kepler
4663185,FALSE POSITIVE,56.6993107,kepler
5305471,FALSE POSITIVE,161.252247,kepler
5560830,FALSE POSITIVE,0.867719291,kepler
4147444,CANDIDATE,1.803697292,kepler
8211824,FALSE POSITIVE,0.84112187,kepler
5980800,FALSE POSITIVE,0.828326025,kepler
9592850,FALSE POSITIVE,1.219324537,kepler
6227560,FALSE POSITIVE,2.401751509,kepler
5866104,FALSE POSITIVE,36.97709537,kepler
8256044,FALSE POSITIVE,16.371883638,kepler
8780968,FALSE POSITIVE,2.617284592,kepler
6960446,FALSE POSITIVE,10.14873521,kepler
8264097,FALSE POSITIVE,2.897436854,kepler
7515679,CONFIRMED,5.546083089,kepler
9674592,FALSE POSITIVE,6.87366398,kepler
10879213,FALSE POSITIVE,0.668483494,kepler
5650314,FALSE POSITIVE,1.070272827,kepler
6962901,FALSE POSITIVE,0.977170246,kepler
8302302,FALSE POSITIVE,1.135930136,kepler
10581918,FALSE POSITIVE,1.801863222,kepler
3851949,FALSE POSITIVE,54.77145968,kepler
9097892,FALSE POSITIVE,1.674690886,kepler
5769943,CANDIDATE,1.013774136,kepler
4638237,CANDIDATE,290.1401717,kepler
4579313,FALSE POSITIVE,2.112405306,kepler
11614528,FALSE POSITIVE,1.870990236,kepler
8848288,FALSE POSITIVE,5.56648691,kepler
6590307,FALSE POSITIVE,1.33253834,kepler
5308419,FALSE POSITIVE,1.241483276,kepler
6312521,FALSE POSITIVE,3.01551943,kepler
4579321,FALSE POSITIVE,2.112395777,kepler
1575690,FALSE POSITIVE,2.252417903,kepler
4386047,FALSE POSITIVE,2.900613144,kepler
5103998,FALSE POSITIVE,174.7697122,kepler
9655858,FALSE POSITIVE,31.43284649,kepler
10275880,FALSE POSITIVE,9.72675447,kepler
2166200,FALSE POSITIVE,8.096939227,kepler
3547315,FALSE POSITIVE,0.64234865,kepler
6933781,FALSE POSITIVE,130.4194187,kepler
6148271,FALSE POSITIVE,1.78526527,kepler
5386904,FALSE POSITIVE,4.8591441,kepler
2997178,FALSE POSITIVE,5.95077813,kepler
6507433,CANDIDATE,4.7425521,kepler
8260198,FALSE POSITIVE,0.955297055,kepler
10733174,FALSE POSITIVE,280.476576,kepler
8564976,FALSE POSITIVE,152.8255989,kepler
8765560,CANDIDATE,47.1096306,kepler
11760860,CONFIRMED,2.41660149,kepler
7910148,FALSE POSITIVE,4.252082243,kepler
12459731,FALSE POSITIVE,14.180228311,kepler
12735740,CONFIRMED,282.5253558,kepler
4678875,FALSE POSITIVE,1.87887673,kepler
7812175,FALSE POSITIVE,17.79391159,kepler
7708193,FALSE POSITIVE,7.942583252,kepler
5478083,FALSE POSITIVE,15.85231085,kepler
10857342,FALSE POSITIVE,2.415925551,kepler
5215700,FALSE POSITIVE,0.656201038,kepler
8780959,FALSE POSITIVE,2.617280959,kepler
5565486,FALSE POSITIVE,1.412524016,kepler
8453214,FALSE POSITIVE,5.77676732,kepler
8556077,FALSE POSITIVE,3.635723653,kepler
7757698,FALSE POSITIVE,369.181947,kepler
8625821,FALSE POSITIVE,45.3968385,kepler
8652999,FALSE POSITIVE,15.160166,kepler
12164770,FALSE POSITIVE,2.63009438,kepler
9541322,FALSE POSITIVE,9.40527028,kepler
10470616,FALSE POSITIVE,4.15713766,kepler
10362031,FALSE POSITIVE,3.2136904,kepler
6373680,FALSE POSITIVE,2.87066026,kepler
9957351,FALSE POSITIVE,0.991105114,kepler
5385575,FALSE POSITIVE,12.425580393,kepler
3732035,CONFIRMED,138.944022,kepler
5385697,FALSE POSITIVE,12.4260454,kepler
8823833,FALSE POSITIVE,1.50650136,kepler
5008501,CANDIDATE,0.968026356,kepler
5015913,FALSE POSITIVE,1.179969562,kepler
5103942,FALSE POSITIVE,10.10176739,kepler
5184709,CANDIDATE,10.57910009,kepler
5195172,CONFIRMED,1.480283464,kepler
8678664,FALSE POSITIVE,15.420409367,kepler
8832512,CONFIRMED,9.97682072,kepler
8892721,FALSE POSITIVE,61.4913415,kepler
7778664,CANDIDATE,5.0263815,kepler
9042357,FALSE POSITIVE,16.00351679,kepler
9115681,FALSE POSITIVE,1.86390886,kepler
10481045,FALSE POSITIVE,2.03743942,kepler
8107034,FALSE POSITIVE,332.74984,kepler
3962751,FALSE POSITIVE,45.60304785,kepler
8582291,FALSE POSITIVE,2.4681015,kepler
5110683,FALSE POSITIVE,12.53449909,kepler
7967861,FALSE POSITIVE,215.15218,kepler
8179325,FALSE POSITIVE,3.17275711,kepler
5475494,FALSE POSITIVE,0.73619448,kepler
9412445,FALSE POSITIVE,10.18670759,kepler
